global_index,original_excel_row,ma_phong_ban_1,ten_phong_ban_1,kinh_do_1,vi_do_1,ma_phong_ban_2,ten_phong_ban_2,kinh_do_2,vi_do_2,khoang_cach_chim_bay,tinh_thanh,PART_ID,row_in_part,Khoảng cách đường bộ,Khoảng cách đường bộ km,thời gian,source_output_file,source_kind,crawl_status,directed_pair_key_by_code,undirected_pair_key_by_code,directed_pair_key_by_coord,undirected_pair_key_by_coord,matched_by,old_distance_km,new_distance_km,old_duration,new_duration,old_ratio_to_air,new_ratio_to_air,distance_diff_km,distance_abs_diff_km,distance_change_pct,compare_status,recrawl_priority,recrawl_group,pair_key,recrawl_batch
20855,20857,90000000,CN Thành phố Hồ Chí Minh,106.7033737,10.7705105,90200000,CN 1 Thành phố Hồ Chí Minh,106.701474,10.7706429,0.2080375789648704,TP. Hồ Chí Minh,209,55,"1 hr 47 min
97.8 km",97.8,1 hr 47 min,part/output_part_209/ket_qua_tu_0_den_99.xlsx,original_output,ok,90000000__90200000,90000000__90200000,"10.77051,106.70337__10.77064,106.70147","10.77051,106.70337__10.77064,106.70147",directed_pair_key_by_code,0.55,97.8,,1 hr 47 min,,470.1074,97.25,97.25,176.8182,SUSPECT_CHANGED,HIGH,HIGH,90000000__90200000,batch_01
17082,17084,32430000,PGD An Khánh,105.7320396,21.0043752,32800000,CN Tây Thăng Long,105.7328363,21.0059239,0.1910371427700498,TP. Hà Nội,171,82,"46 min
19.6 km",19.6,46 min,part/output_part_171/ket_qua_tu_0_den_99.xlsx,original_output,ok,32430000__32800000,32430000__32800000,"21.00438,105.73204__21.00592,105.73284","21.00438,105.73204__21.00592,105.73284",directed_pair_key_by_code,0.25,19.6,,46 min,,102.5978,19.35,19.35,77.4,SUSPECT_CHANGED,HIGH,HIGH,32430000__32800000,batch_01
18282,18284,34000000,CN Hải Dương,106.3304357,20.9404918,34031000,PGD Trần Hưng Đạo,106.3328297,20.9392325,0.2853414857509707,TP. Hải Phòng,183,82,"1 hr 10 min
44.9 km",44.9,1 hr 10 min,part/output_part_183/ket_qua_tu_0_den_99.xlsx,original_output,ok,34000000__34031000,34000000__34031000,"20.94049,106.33044__20.93923,106.33283","20.93923,106.33283__20.94049,106.33044",directed_pair_key_by_code,0.3,44.9,,1 hr 10 min,,157.3553,44.6,44.6,148.6667,SUSPECT_CHANGED,HIGH,HIGH,34000000__34031000,batch_02
3336,3338,24030000,PGD Trung tâm,105.3985889,21.3118194,24233000,PGD Bạch Hạc,105.437828,21.292337,4.606304310474876,Phú Thọ,34,36,"15 min
7.0 km",7.0,15 min,part/output_part_34/ket_qua_tu_0_den_99.xlsx,original_output,ok,24030000__24233000,24030000__24233000,"21.31182,105.39859__21.29234,105.43783","21.29234,105.43783__21.31182,105.39859",directed_pair_key_by_code,0.9,7.0,,15 min,,1.5197,6.1,6.1,6.7778,SUSPECT_CHANGED,HIGH,HIGH,24030000__24233000,batch_03
855,857,28930000,PGD Nguyễn Gia Thiều,106.0658495,21.180873,28931000,PGD Nhân Trung,106.098373,21.27475,10.96949153116416,Bắc Ninh,9,55,"19 min
12.2 km",12.2,19 min,part/output_part_09/ket_qua_tu_0_den_99.xlsx,original_output,ok,28930000__28931000,28930000__28931000,"21.18087,106.06585__21.27475,106.09837","21.18087,106.06585__21.27475,106.09837",directed_pair_key_by_code,0.75,12.2,,19 min,,1.1122,11.45,11.45,15.2667,SUSPECT_CHANGED,HIGH,HIGH,28930000__28931000,batch_02
28990,28992,17230000,PGD Chợ Mới,105.780785,21.881716,22038000,PGD Phú Lương,105.7056806,21.7280313,18.76576177656483,Thái Nguyên,290,90,"31 min
24.3 km",24.3,31 min,part/output_part_290/ket_qua_tu_0_den_99.xlsx,original_output,ok,17230000__22038000,17230000__22038000,"21.88172,105.78078__21.72803,105.70568","21.72803,105.70568__21.88172,105.78078",directed_pair_key_by_code,117.0,24.3,,31 min,,1.2949,-92.7,92.7,0.7923,SUSPECT_CHANGED,HIGH,HIGH,17230000__22038000,batch_02
28221,28223,48000000,CN Đà Nẵng,108.2112235,16.06009,48030000,PGD Hải Châu,108.2221862,16.055051,1.298544163409054,TP. Đà Nẵng,283,21,"5 分
3.4 km",3.4,5 分,part/output_part_283/ket_qua_tu_0_den_99.xlsx,original_output,ok,48000000__48030000,48000000__48030000,"16.06009,108.21122__16.05505,108.22219","16.05505,108.22219__16.06009,108.21122",directed_pair_key_by_code,2.1,3.4,,5 分,,2.6183,1.3,1.3,0.619,SUSPECT_CHANGED,HIGH,HIGH,48000000__48030000,batch_02
2446,2448,44042000,PGD Diễn Thịnh,105.6015475,18.9598055,44431000,PGD Diễn Châu,105.597733,18.976027,1.847814067768521,Nghệ An,25,46,"6 min
3.3 km",3.3,6 min,part/output_part_25/ket_qua_tu_0_den_99.xlsx,original_output,ok,44042000__44431000,44042000__44431000,"18.95981,105.60155__18.97603,105.59773","18.95981,105.60155__18.97603,105.59773",directed_pair_key_by_code,2.4,3.3,,6 min,,1.7859,0.9,0.9,0.375,SUSPECT_CHANGED,HIGH,HIGH,44042000__44431000,batch_02
2807,2809,38034000,PGD Nghĩa Hưng,106.1848763,20.2147832,40032000,PGD Yên Khánh,106.0655142,20.1880888,12.80480303108354,Ninh Bình,29,7,"27 min
19.4 km",19.4,27 min,part/output_part_29/ket_qua_tu_0_den_99.xlsx,original_output,ok,38034000__40032000,38034000__40032000,"20.21478,106.18488__20.18809,106.06551","20.18809,106.06551__20.21478,106.18488",directed_pair_key_by_code,43.8,19.4,,27 min,,1.5151,-24.4,24.4,0.5571,SUSPECT_CHANGED,HIGH,HIGH,38034000__40032000,batch_01
29789,29791,78031000,PGD Tây Châu Thành,106.2435524,10.2711836,80000000,CN Vĩnh Long,105.973473,10.2551068,29.60501307331464,Vĩnh Long,298,89,"1 時間 39 分
88.9 km",88.9,1 時間 39 分,part/output_part_298/ket_qua_tu_0_den_99.xlsx,original_output,ok,78031000__80000000,78031000__80000000,"10.27118,106.24355__10.25511,105.97347","10.25511,105.97347__10.27118,106.24355",directed_pair_key_by_code,35.6,88.9,,1 時間 39 分,,3.0029,53.3,53.3,1.4972,SUSPECT_CHANGED,HIGH,HIGH,78031000__80000000,batch_03
5113,5115,30235000,PGD Mông Dương,107.3243646,21.0656848,30433000,PGD Vàng Danh,106.7978698,21.0994453,54.75371439893008,Quảng Ninh,52,13,"1 hr 27 min
88.6 km",88.6,1 hr 27 min,part/output_part_52/ket_qua_tu_0_den_99.xlsx,original_output,ok,30235000__30433000,30235000__30433000,"21.06568,107.32436__21.09945,106.79787","21.06568,107.32436__21.09945,106.79787",directed_pair_key_by_code,64.4,88.6,,1 hr 27 min,,1.6182,24.2,24.2,0.3758,SUSPECT_CHANGED,HIGH,HIGH,30235000__30433000,batch_03
1915,1917,50633000,PGD Cư Jút,107.8992603,12.5927414,60030000,PGD Mũi Né,108.286852,10.9362766,188.9611943714505,Lâm Đồng,20,15,"6 hr 39 min
283 km",283.0,6 hr 39 min,part/output_part_20/ket_qua_tu_0_den_99.xlsx,original_output,ok,50633000__60030000,50633000__60030000,"12.59274,107.89926__10.93628,108.28685","10.93628,108.28685__12.59274,107.89926",directed_pair_key_by_code,408.0,283.0,,6 hr 39 min,,1.4977,-125.0,125.0,0.3064,SUSPECT_CHANGED,HIGH,HIGH,50633000__60030000,batch_03
28733,28735,42033000,PGD Quang Trung,105.7771395,19.7905652,42233000,PGD Lễ Môn,105.811641,19.780063,3.794113890155694,Thanh Hoá,288,33,"8 min
5.0 km",5.0,8 min,part/output_part_288/ket_qua_tu_0_den_99.xlsx,original_output,ok,42033000__42233000,42033000__42233000,"19.79057,105.77714__19.78006,105.81164","19.78006,105.81164__19.79057,105.77714",directed_pair_key_by_code,6.6,5.0,,8 min,,1.3178,-1.6,1.6,0.2424,WATCH_CHANGED,MEDIUM,MEDIUM,42033000__42233000,batch_03
69,71,74032000,PGD Chợ Mới,105.4022986,10.5493152,74033000,PGD Châu Thành,105.3770658,10.4448318,11.9410998599295,An Giang,1,69,"1 hr 12 min
31.7 km",31.7,1 hr 12 min,part/output_part_01/ket_qua_tu_0_den_99.xlsx,original_output,ok,74032000__74033000,74032000__74033000,"10.54932,105.40230__10.44483,105.37707","10.44483,105.37707__10.54932,105.40230",directed_pair_key_by_code,23.2,31.7,,1 hr 12 min,,2.6547,8.5,8.5,0.3664,SUSPECT_CHANGED,HIGH,HIGH,74032000__74033000,batch_02
4683,4685,52000000,CN Quảng Ngãi,108.8009796,15.122921,52033000,PGD Đức Phổ,108.9578013,14.8071853,38.94084046788238,Quảng Ngãi,47,83,"54 min
40.6 km",40.6,54 min,part/output_part_47/ket_qua_tu_0_den_99.xlsx,original_output,ok,52000000__52033000,52000000__52033000,"15.12292,108.80098__14.80719,108.95780","14.80719,108.95780__15.12292,108.80098",directed_pair_key_by_code,0.65,40.6,,54 min,,1.0426,39.95,39.95,61.4615,SUSPECT_CHANGED,HIGH,HIGH,52000000__52033000,batch_03
1635,1637,36034000,PGD Tiền Hải,106.506623,20.4040798,36038000,PGD Tiểu Hoàng,106.5021322,20.4024302,0.5026871342191187,Hưng Yên,17,35,"2 min
900 m",0.9,2 min,part/output_part_17/ket_qua_tu_0_den_99.xlsx,original_output,ok,36034000__36038000,36034000__36038000,"20.40408,106.50662__20.40243,106.50213","20.40243,106.50213__20.40408,106.50662",directed_pair_key_by_code,0.6,0.9,,2 min,,1.7904,0.3,0.3,0.5,SUSPECT_CHANGED,HIGH,HIGH,36034000__36038000,batch_01
29732,29734,70035000,PGD Châu Thị Kim,106.4179461,10.5328321,70432000,PGD Cần Đước,106.6053967,10.5035802,20.74987144671155,Tây Ninh,298,32,"45 min
30.0 km",30.0,45 min,part/output_part_298/ket_qua_tu_0_den_99.xlsx,original_output,ok,70035000__70432000,70035000__70432000,"10.53283,106.41795__10.50358,106.60540","10.50358,106.60540__10.53283,106.41795",directed_pair_key_by_code,38.8,30.0,,45 min,,1.4458,-8.8,8.8,0.2268,WATCH_CHANGED,MEDIUM,MEDIUM,70035000__70432000,batch_01
30737,30739,76200000,CN Tây Tiền Giang,106.1248056,10.4039722,76232000,PGD Hưng Long,106.1195359,10.3115639,10.29150322692365,Đồng Tháp,308,37,"27 分
18.1 km",18.1,27 分,part/output_part_308/ket_qua_tu_0_den_49.xlsx,original_output,ok,76200000__76232000,76200000__76232000,"10.40397,106.12481__10.31156,106.11954","10.31156,106.11954__10.40397,106.12481",directed_pair_key_by_code,11.1,18.1,,27 分,,1.7587,7.0,7.0,0.6306,SUSPECT_CHANGED,HIGH,HIGH,76200000__76232000,batch_03
1250,1252,54232000,PGD Phù Mỹ,109.0509973,14.173777,54235000,PGD Bình Khê,108.9247222,13.9050556,32.83893608215514,Gia Lai,13,50,"1 hr 1 min
49.1 km",49.1,1 hr 1 min,part/output_part_13/ket_qua_tu_0_den_99.xlsx,original_output,ok,54232000__54235000,54232000__54235000,"14.17378,109.05100__13.90506,108.92472","13.90506,108.92472__14.17378,109.05100",directed_pair_key_by_code,39.9,49.1,,1 hr 1 min,,1.4952,9.2,9.2,0.2306,WATCH_CHANGED,MEDIUM,MEDIUM,54232000__54235000,batch_02
30123,30125,56033000,PGD Bình Kiến,109.2869924,13.107598,56036000,PGD Tuy An,109.21625,13.3066389,23.41984073351551,Đắk Lắk,302,23,"26 min
34.5 km",34.5,26 min,part/output_part_302/ket_qua_tu_0_den_99.xlsx,original_output,ok,56033000__56036000,56033000__56036000,"13.10760,109.28699__13.30664,109.21625","13.10760,109.28699__13.30664,109.21625",directed_pair_key_by_code,25.7,34.5,,26 min,,1.4731,8.8,8.8,0.3424,SUSPECT_CHANGED,HIGH,HIGH,56033000__56036000,batch_03
2182,2184,20032000,PGD Lộc Bình,106.9231844,21.758408,20037000,PGD Kỳ Lừa,106.7562179,21.8585721,20.52236352924461,Lạng Sơn,22,82,"38 min
33.8 km",33.8,38 min,part/output_part_22/ket_qua_tu_0_den_99.xlsx,original_output,ok,20032000__20037000,20032000__20037000,"21.75841,106.92318__21.85857,106.75622","21.75841,106.92318__21.85857,106.75622",directed_pair_key_by_code,22.4,33.8,,38 min,,1.647,11.4,11.4,0.5089,SUSPECT_CHANGED,HIGH,HIGH,20032000__20037000,batch_01
30393,30395,68131000,PGD Đại Phước,106.8143862,10.7373096,68231000,PGD An Bình,106.8612402,10.9227713,21.24781524872765,Đồng Nai,304,93,"57 min
43.8 km",43.8,57 min,part/output_part_304/ket_qua_tu_0_den_99.xlsx,original_output,ok,68131000__68231000,68131000__68231000,"10.73731,106.81439__10.92277,106.86124","10.73731,106.81439__10.92277,106.86124",directed_pair_key_by_code,30.3,43.8,,57 min,,2.0614,13.5,13.5,0.4455,SUSPECT_CHANGED,HIGH,HIGH,68131000__68231000,batch_01
1278,1280,46031000,PGD Phạm Văn Đồng,107.6011432,16.4808936,46234000,PGD An Vân Dương,107.6108102,16.458921,2.651797654160921,Huế,13,78,"7 min
4.4 km",4.4,7 min,part/output_part_13/ket_qua_tu_0_den_99.xlsx,original_output,ok,46031000__46234000,46031000__46234000,"16.48089,107.60114__16.45892,107.61081","16.45892,107.61081__16.48089,107.60114",directed_pair_key_by_code,3.6,4.4,,7 min,,1.6593,0.8,0.8,0.2222,WATCH_CHANGED,MEDIUM,MEDIUM,46031000__46234000,batch_01
5633,5635,82132000,PGD Long Mỹ,105.5729989,9.6812997,82434000,PGD Nguyễn Văn Cừ,105.7537747,10.0319998,43.73695532582689,TP. Cần Thơ,57,33,"1 hr 10 min
58.7 km",58.7,1 hr 10 min,part/output_part_57/ket_qua_tu_0_den_99.xlsx,original_output,ok,82132000__82434000,82132000__82434000,"9.68130,105.57300__10.03200,105.75377","10.03200,105.75377__9.68130,105.57300",directed_pair_key_by_code,49.9,58.7,,1 hr 10 min,,1.3421,8.8,8.8,0.1764,WATCH_CHANGED,MEDIUM,MEDIUM,82132000__82434000,batch_01
1351,1353,43035000,PGD Lộc Hà,105.8926453,18.43475,43036000,PGD Can Lộc,105.775688,18.449282,12.44256304015834,Hà Tĩnh,14,51,"21 min
18.7 km",18.7,21 min,part/output_part_14/ket_qua_tu_0_den_99.xlsx,original_output,ok,43035000__43036000,43035000__43036000,"18.43475,105.89265__18.44928,105.77569","18.43475,105.89265__18.44928,105.77569",directed_pair_key_by_code,14.6,18.7,,21 min,,1.5029,4.1,4.1,0.2808,WATCH_CHANGED,MEDIUM,MEDIUM,43035000__43036000,batch_03
5424,5426,47032000,PGD Ba Đồn,106.4232377,17.7569954,47033000,PGD Lệ Thủy,106.7938462,17.221744,71.3243697601164,Quảng Trị,55,24,"1 hr 29 min
101 km",101.0,1 hr 29 min,part/output_part_55/ket_qua_tu_0_den_99.xlsx,original_output,ok,47032000__47033000,47032000__47033000,"17.75700,106.42324__17.22174,106.79385","17.22174,106.79385__17.75700,106.42324",directed_pair_key_by_code,81.2,101.0,,1 hr 29 min,,1.4161,19.8,19.8,0.2438,WATCH_CHANGED,MEDIUM,MEDIUM,47032000__47033000,batch_01
1700,1702,58031000,PGD Cam Ranh,109.1416327,11.9168793,58034000,PGD Bắc Nha Trang,109.1942858,12.2807545,40.86410977456494,Khánh Hoà,18,0,"1 hr 7 min
58.6 km",58.6,1 hr 7 min,part/output_part_18/ket_qua_tu_0_den_99.xlsx,original_output,ok,58031000__58034000,58031000__58034000,"11.91688,109.14163__12.28075,109.19429","11.91688,109.14163__12.28075,109.19429",directed_pair_key_by_code,72.0,58.6,,1 hr 7 min,,1.434,-13.4,13.4,0.1861,WATCH_CHANGED,MEDIUM,MEDIUM,58031000__58034000,batch_02
1809,1811,18033000,PGD Thành phố,103.9663664,22.4994422,18034000,PGD Trần Hưng Đạo,103.9754001,22.4815811,2.19222167064958,Lào Cai,19,9,"5 min
3.1 km",3.1,5 min,part/output_part_19/ket_qua_tu_0_den_99.xlsx,original_output,ok,18033000__18034000,18033000__18034000,"22.49944,103.96637__22.48158,103.97540","22.48158,103.97540__22.49944,103.96637",directed_pair_key_by_code,3.7,3.1,,5 min,,1.4141,-0.6,0.6,0.1622,WATCH_CHANGED,MEDIUM,MEDIUM,18033000__18034000,batch_03
20840,20842,90000000,CN Thành phố Hồ Chí Minh,106.7033737,10.7705105,90030000,PGD Bến Thành,106.6975114,10.7719804,0.6609033544341025,TP. Hồ Chí Minh,209,40,"1 hr 33 min
93.3 km",93.3,1 hr 33 min,part/output_part_209/ket_qua_tu_0_den_99.xlsx,original_output,ok,90000000__90030000,90000000__90030000,"10.77051,106.70337__10.77198,106.69751","10.77051,106.70337__10.77198,106.69751",directed_pair_key_by_code,0.95,93.3,,1 hr 33 min,,141.1704,92.35,92.35,97.2105,SUSPECT_CHANGED,HIGH,HIGH,90000000__90030000,batch_02
15890,15892,14600000,CN Tây Hà Nội,105.7733339,21.0376276,14630000,PGD Trung Hoà,105.7743892,21.0421264,0.5120930770179654,TP. Hà Nội,159,90,"1 hr 2 min
35.9 km",35.9,1 hr 2 min,part/output_part_159/ket_qua_tu_0_den_99.xlsx,original_output,ok,14600000__14630000,14600000__14630000,"21.03763,105.77333__21.04213,105.77439","21.03763,105.77333__21.04213,105.77439",directed_pair_key_by_code,0.9,35.9,,1 hr 2 min,,70.1044,35.0,35.0,38.8889,SUSPECT_CHANGED,HIGH,HIGH,14600000__14630000,batch_02
17630,17632,16400000,CN Lê Chân,106.6724123,20.8541282,16431000,PGD Hai Bà Trưng,106.6769427,20.8523679,0.5098308472421812,TP. Hải Phòng,177,30,"1 hr 12 min
76.1 km",76.1,1 hr 12 min,part/output_part_177/ket_qua_tu_0_den_99.xlsx,original_output,ok,16400000__16431000,16400000__16431000,"20.85413,106.67241__20.85237,106.67694","20.85237,106.67694__20.85413,106.67241",directed_pair_key_by_code,0.7,76.1,,1 hr 12 min,,149.2652,75.4,75.4,107.7143,SUSPECT_CHANGED,HIGH,HIGH,16400000__16431000,batch_03
3286,3288,24000000,CN Phú Thọ,105.3895,21.317047,24233000,PGD Bạch Hạc,105.437828,21.292337,5.710995893882851,Phú Thọ,33,86,"19 min
8.9 km",8.9,19 min,part/output_part_33/ket_qua_tu_0_den_99.xlsx,original_output,ok,24000000__24233000,24000000__24233000,"21.31705,105.38950__21.29234,105.43783","21.29234,105.43783__21.31705,105.38950",directed_pair_key_by_code,1.4,8.9,,19 min,,1.5584,7.5,7.5,5.3571,SUSPECT_CHANGED,HIGH,HIGH,24000000__24233000,batch_01
582,584,28200000,CN Bắc Ninh,106.0693617,21.18229,28931000,PGD Nhân Trung,106.098373,21.27475,10.71182036101213,Bắc Ninh,6,82,"18 min
11.9 km",11.9,18 min,part/output_part_06/ket_qua_tu_0_den_99.xlsx,original_output,ok,28200000__28931000,28200000__28931000,"21.18229,106.06936__21.27475,106.09837","21.18229,106.06936__21.27475,106.09837",directed_pair_key_by_code,1.3,11.9,,18 min,,1.1109,10.6,10.6,8.1538,SUSPECT_CHANGED,HIGH,HIGH,28200000__28931000,batch_03
28989,28991,17230000,PGD Chợ Mới,105.780785,21.881716,22037000,PGD Tân Long,105.795553,21.6165884,29.5203133227484,Thái Nguyên,290,89,"44 min
37.0 km",37.0,44 min,part/output_part_290/ket_qua_tu_0_den_99.xlsx,original_output,ok,17230000__22037000,17230000__22037000,"21.88172,105.78078__21.61659,105.79555","21.61659,105.79555__21.88172,105.78078",directed_pair_key_by_code,128.0,37.0,,44 min,,1.2534,-91.0,91.0,0.7109,SUSPECT_CHANGED,HIGH,HIGH,17230000__22037000,batch_03
28323,28325,48032000,PGD Hùng Vương,108.2120503,16.0670524,48830000,PGD Thanh Khê 1,108.2077124,16.0677228,0.4694670820363557,TP. Đà Nẵng,284,23,"2 min
800 m",0.8,2 min,part/output_part_284/ket_qua_tu_0_den_99.xlsx,original_output,ok,48032000__48830000,48032000__48830000,"16.06705,108.21205__16.06772,108.20771","16.06705,108.21205__16.06772,108.20771",directed_pair_key_by_code,1.3,0.8,,2 min,,1.7041,-0.5,0.5,0.3846,SUSPECT_CHANGED,HIGH,HIGH,48032000__48830000,batch_03
2580,2582,44200000,CN Vinh,105.6927921,18.661235,44232000,PGD Đức Lộc,105.7079861,18.7059046,5.21852206665094,Nghệ An,26,80,"11 min
6.1 km",6.1,11 min,part/output_part_26/ket_qua_tu_0_den_99.xlsx,original_output,ok,44200000__44232000,44200000__44232000,"18.66124,105.69279__18.70590,105.70799","18.66124,105.69279__18.70590,105.70799",directed_pair_key_by_code,8.8,6.1,,11 min,,1.1689,-2.7,2.7,0.3068,SUSPECT_CHANGED,HIGH,HIGH,44200000__44232000,batch_03
3230,3232,38435000,PGD Trần Hưng Đạo,105.922076,20.5352119,40230000,Địa điểm kinh doanh PGD Hoa Lư,105.9543854,20.2961541,26.79443931729225,Ninh Bình,33,30,"41 min
42.1 km",42.1,41 min,part/output_part_33/ket_qua_tu_0_den_99.xlsx,original_output,ok,38435000__40230000,38435000__40230000,"20.53521,105.92208__20.29615,105.95439","20.29615,105.95439__20.53521,105.92208",directed_pair_key_by_code,29.4,42.1,,41 min,,1.5712,12.7,12.7,0.432,SUSPECT_CHANGED,HIGH,HIGH,38435000__40230000,batch_02
29791,29793,78031000,PGD Tây Châu Thành,106.2435524,10.2711836,80031000,PGD Phước Thọ,105.958671,10.238256,31.38569119047558,Vĩnh Long,298,91,"1 時間 39 分
89.5 km",89.5,1 時間 39 分,part/output_part_298/ket_qua_tu_0_den_99.xlsx,original_output,ok,78031000__80031000,78031000__80031000,"10.27118,106.24355__10.23826,105.95867","10.23826,105.95867__10.27118,106.24355",directed_pair_key_by_code,38.8,89.5,,1 時間 39 分,,2.8516,50.7,50.7,1.3067,SUSPECT_CHANGED,HIGH,HIGH,78031000__80031000,batch_01
5117,5119,30235000,PGD Mông Dương,107.3243646,21.0656848,30600000,CN Tây Quảng Ninh,107.0241408,20.9543739,33.5319257749904,Quảng Ninh,52,17,"56 min
62.0 km",62.0,56 min,part/output_part_52/ket_qua_tu_0_den_99.xlsx,original_output,ok,30235000__30600000,30235000__30600000,"21.06568,107.32436__20.95437,107.02414","20.95437,107.02414__21.06568,107.32436",directed_pair_key_by_code,45.9,62.0,,56 min,,1.849,16.1,16.1,0.3508,SUSPECT_CHANGED,HIGH,HIGH,30235000__30600000,batch_01
1986,1988,60030000,PGD Mũi Né,108.286852,10.9362766,62034000,PGD Đơn Dương,108.4821342,11.7603671,94.07544094244594,Lâm Đồng,20,86,"3 hr 3 min
138 km",138.0,3 hr 3 min,part/output_part_20/ket_qua_tu_0_den_99.xlsx,original_output,ok,60030000__62034000,60030000__62034000,"10.93628,108.28685__11.76037,108.48213","10.93628,108.28685__11.76037,108.48213",directed_pair_key_by_code,195.0,138.0,,3 hr 3 min,,1.4669,-57.0,57.0,0.2923,WATCH_CHANGED,MEDIUM,MEDIUM,60030000__62034000,batch_01
28678,28680,42000000,CN Thanh Hóa,105.7737958,19.8118152,42437000,PGD Thạch Thành,105.6685454,20.1293404,36.9809627920628,Thanh Hoá,287,78,"1 hr 5 min
56.1 km",56.1,1 hr 5 min,part/output_part_287/ket_qua_tu_0_den_99.xlsx,original_output,ok,42000000__42437000,42000000__42437000,"19.81182,105.77380__20.12934,105.66855","19.81182,105.77380__20.12934,105.66855",directed_pair_key_by_code,47.1,56.1,,1 hr 5 min,,1.517,9.0,9.0,0.1911,WATCH_CHANGED,MEDIUM,MEDIUM,42000000__42437000,batch_01
170,172,74037000,PGD Phú Hòa,105.3746042,10.3582537,84030000,PGD Rạch Giá,105.0839699,10.0089592,50.2023605307822,An Giang,2,70,"1 hr 21 min
79.1 km",79.1,1 hr 21 min,part/output_part_02/ket_qua_tu_0_den_99.xlsx,original_output,ok,74037000__84030000,74037000__84030000,"10.35825,105.37460__10.00896,105.08397","10.00896,105.08397__10.35825,105.37460",directed_pair_key_by_code,58.4,79.1,,1 hr 21 min,,1.5756,20.7,20.7,0.3545,SUSPECT_CHANGED,HIGH,HIGH,74037000__84030000,batch_03
4699,4701,52033000,PGD Đức Phổ,108.9578013,14.8071853,52034000,PGD Lê Trung Đình,108.8050136,15.1237182,38.83564606237527,Quảng Ngãi,47,99,"52 min
39.9 km",39.9,52 min,part/output_part_47/ket_qua_tu_0_den_99.xlsx,original_output,ok,52033000__52034000,52033000__52034000,"14.80719,108.95780__15.12372,108.80501","14.80719,108.95780__15.12372,108.80501",directed_pair_key_by_code,0.65,39.9,,52 min,,1.0274,39.25,39.25,60.3846,SUSPECT_CHANGED,HIGH,HIGH,52033000__52034000,batch_01
1582,1584,34334000,PGD Yên Mỹ,106.0474319,20.8914011,36040000,PGD Quỳnh Phụ,106.3272913,20.6604198,38.80994379607964,Hưng Yên,16,82,"59 min
46.1 km",46.1,59 min,part/output_part_16/ket_qua_tu_0_den_99.xlsx,original_output,ok,34334000__36040000,34334000__36040000,"20.89140,106.04743__20.66042,106.32729","20.66042,106.32729__20.89140,106.04743",directed_pair_key_by_code,59.9,46.1,,59 min,,1.1878,-13.8,13.8,0.2304,WATCH_CHANGED,MEDIUM,MEDIUM,34334000__36040000,batch_02
29401,29403,66000000,CN Tây Ninh,106.0972693,11.3152717,70032000,PGD Mộc Hóa,105.9343665,10.7788096,62.24485141397311,Tây Ninh,295,1,"3 hr
132 km",132.0,3 hr,part/output_part_295/ket_qua_tu_0_den_99.xlsx,original_output,ok,66000000__70032000,66000000__70032000,"11.31527,106.09727__10.77881,105.93437","10.77881,105.93437__11.31527,106.09727",directed_pair_key_by_code,110.0,132.0,,3 hr,,2.1207,22.0,22.0,0.2,WATCH_CHANGED,MEDIUM,MEDIUM,66000000__70032000,batch_02
30709,30711,76036000,PGD Vĩnh Kim,106.247894,10.354597,76230000,PGD Cái Bè,106.0335812,10.3402291,23.49734295596259,Đồng Tháp,308,9,"47 分
34.5 km",34.5,47 分,part/output_part_308/ket_qua_tu_0_den_49.xlsx,original_output,ok,76036000__76230000,76036000__76230000,"10.35460,106.24789__10.34023,106.03358","10.34023,106.03358__10.35460,106.24789",directed_pair_key_by_code,28.9,34.5,,47 分,,1.4683,5.6,5.6,0.1938,WATCH_CHANGED,MEDIUM,MEDIUM,76036000__76230000,batch_01
1195,1197,54034000,PGD Nguyễn Huệ,109.2358137,13.9414556,54200000,CN KCN Phú Tài,109.1472453,13.7916346,19.2081665807474,Gia Lai,12,95,"37 min
24.8 km",24.8,37 min,part/output_part_12/ket_qua_tu_0_den_99.xlsx,original_output,ok,54034000__54200000,54034000__54200000,"13.94146,109.23581__13.79163,109.14725","13.79163,109.14725__13.94146,109.23581",directed_pair_key_by_code,30.7,24.8,,37 min,,1.2911,-5.9,5.9,0.1922,WATCH_CHANGED,MEDIUM,MEDIUM,54034000__54200000,batch_03
30005,30007,50200000,CN Đắk Lắk,108.0562504,12.6881793,50230000,PGD Quang Trung,108.0437884,12.6863943,1.366371546297371,Đắk Lắk,301,5,"3 min
2.2 km",2.2,3 min,part/output_part_301/ket_qua_tu_0_den_99.xlsx,original_output,ok,50200000__50230000,50200000__50230000,"12.68818,108.05625__12.68639,108.04379","12.68639,108.04379__12.68818,108.05625",directed_pair_key_by_code,1.8,2.2,,3 min,,1.6101,0.4,0.4,0.2222,WATCH_CHANGED,MEDIUM,MEDIUM,50200000__50230000,batch_01
2181,2183,20032000,PGD Lộc Bình,106.9231844,21.758408,20033000,PGD Đồng Đăng,106.6944362,21.9516864,31.9250056798402,Lạng Sơn,22,81,"55 min
46.2 km",46.2,55 min,part/output_part_22/ket_qua_tu_0_den_99.xlsx,original_output,ok,20032000__20033000,20032000__20033000,"21.75841,106.92318__21.95169,106.69444","21.75841,106.92318__21.95169,106.69444",directed_pair_key_by_code,34.8,46.2,,55 min,,1.4471,11.4,11.4,0.3276,SUSPECT_CHANGED,HIGH,HIGH,20032000__20033000,batch_02
